10127	30008	-0.102481742563
495	10791	0.206420468034
10458	55740	-0.631033960148
10474	23028	0.0771469824987
3725	1107	0.113798155882
8065	10342	0.028721004662
1601	60	0.101859714008
4738	7322	0.42105468584
25942	7468	0.29132422744
6872	2957	0.846404615549
7324	11342	0.0972047460854
7316	5612	-0.129706763717
10401	7329	-0.0272963864874
199990	2175	-0.0215695787403
8665	1459	0.248935630486
7341	2122	-0.276872385953
3799	728116	0.0775964584821
116071	84281	0.412509128628
5413	6810	0.381091771472
8161	3276	-0.19491971724
3663	10980	0.0777717822749
7412	3636	-0.184776274365
6829	10498	0.473088862291
55832	3609	0.016235173222
7329	1788	0.344919927935
81567	2773	0.126415319787
7546	7316	-0.0949688085414
2309	7421	0.118719057905
7337	259266	0.317835999535
23435	6144	0.302724340568
3002	1676	0.00160549361024
10147	26519	-0.0961197003859
6118	3192	-0.180199389542
28996	861	-0.0492544359341
3064	83737	0.311691022336
3164	5267	-0.0333308434572
3190	8535	0.190848022959
185	156	0.193259608294
1478	4134	-0.0836392095818
7112	11339	0.363644043574
5921	10209	-0.633128019159
9391	64428	0.0774282751512
7409	2205	0.6451766641
6208	6223	0.903071797426
5290	5144	0.36048028759
56259	6733	-0.545310067817
3676	539	-0.506450851663
2146	5252	-0.385302681
11020	51668	0.615624943053
1022	2068	-0.0702776746818
26190	10399	-0.377394475966
8175	23524	-0.232109803212
56950	126961	0.156637872894
7316	57470	0.222608957551
5800	7534	0.0455727736091
80010	116028	0.0986408316896
114609	695	0.0146534635113
6045	2317	0.180016460573
389	84708	-0.356317123017
6657	26173	-0.10249490115
3178	81608	-0.115570956452
79590	54148	0.233188262937
7568	9001	0.194888692784
7316	3035	0.335560632258
54556	8454	0.1612949419
8342	351	-0.073688988981
2187	2189	0.193052874943
4899	170384	-0.303737625814
30827	80335	-0.498734075416
10013	4615	0.0755954944148
29924	3791	-0.396793470724
3475	4208	-0.0702208289648
2033	11100	0.656076277581
55366	8140	0.0204965589569
1994	57171	0.325956899432
6876	5293	0.473211884313
9924	6231	0.198707994477
83481	8683	-0.315438224908
55072	4792	0.00689835572123
6396	79023	0.316682721625
7316	375790	-0.0322403444497
10459	5980	-0.666753655793
342371	10147	0.0988620365217
153	9863	-0.17403415076
64332	4790	0.356007241039
1994	6046	0.214940546693
7316	5422	-0.387406858372
4804	7186	-0.0193349245324
3320	50809	-0.031763724157
6606	4436	0.0938329853432
100128327	79090	-0.174835859903
7316	140901	-0.294619112195
6612	50809	-0.109677312333
55832	28957	-0.34127944711
3981	1278	0.0123093231231
112399	468	0.0234408803402
6118	6774	-0.307580567586
56893	10961	0.349164128244
51547	23195	-0.5805015556
26277	10620	-0.00288926953246
8214	84080	0.583448077666
7316	7982	0.0580464885748
7316	10381	0.0877626145288
3486	960	0.144049974364
11217	9897	0.599634831014
5356	23451	0.263419039965
6780	3304	-0.019935625528
4193	154	0.1164669783
6613	6599	-0.190196659533
51676	3190	-0.417799185214
9391	80820	-0.149541271674
7871	10454	-0.166194694099
5049	7203	-0.44740307733
10107	51619	-0.095912624107
324	29966	0.559871498795
3676	1434	0.074144066774
6304	10401	0.197710648902
5071	9529	0.21152498247
4086	2648	-0.475611402503
9132	10273	-0.490689501384
84962	112399	0.379565525152
2740	2222	0.0683920094226
90	4090	0.582913855206
2966	902	0.0358557128782
10454	10236	-0.355158730511
7316	10180	0.167766040367
57379	5223	0.0261953667931
9391	5557	0.0426952228594
5747	5122	0.156812580765
813	6161	-0.61429959238
7157	9015	-0.0742220247079
23168	3032	0.120442347781
1147	8717	-0.497101109384
90678	1956	-0.571581964171
22938	84105	0.0135806914195
2067	6879	0.119137364891
10413	8480	-0.344394902413
3915	3912	0.531167950814
2885	9931	0.0176097301723
55250	80227	-0.0266394756907
54891	10856	-0.620106650907
7014	10295	-0.105814418935
329	30011	0.191149694232
728689	6222	0.502006407255
8725	55929	0.0274582109052
4711	64949	0.464728954675
10537	6189	0.0872450457415
4738	55342	-0.297796119764
6923	6924	-0.258306907018
140801	6138	0.0197828891274
1956	84617	-0.223054344224
7189	55905	-0.0426307293701
23172	9577	-0.413329701881
9368	51400	0.225331086201
50628	27161	-0.19677882014
26191	7415	-0.310443719373
3735	5594	-0.264465048926
6272	4043	0.0674853746285
5594	7157	-0.0126272256389
7428	7203	-0.138914841899
5359	92070	-0.27266435581
5728	10713	-0.0990468753481
4088	3727	-0.0979482519265
1453	1855	0.367175256471
22919	1448	0.0975781116169
23	5714	0.255598687637
867	53347	0.176911993094
7316	727	-0.123667688873
51765	29888	-0.306702793428
27185	284058	0.260883637208
7431	3735	-0.0297301032183
3725	2961	-0.0417772589289
10131	5925	-0.50563093612
6118	6202	0.329909700992
4899	10762	-0.156924823725
26270	5538	-0.0545440667444
3065	51471	-0.137928247491
1058	1642	-0.129701190691
5962	81611	0.410612324686
57002	7431	-0.136556922686
7415	64946	-0.0810305807498
6155	6202	0.798988712886
9241	655	0.338831807557
1017	9520	0.338580020611
10642	8945	-0.140407709453
8243	4176	-0.417557168099
1026	26057	-0.164549370088
23118	9474	0.677183639744
7298	528	0.0679835331585
348	2290	0.232601092083
3761	6640	0.0122906423443
10987	81620	0.315253466974
29979	5034	-0.26238127167
2869	375	-0.375835107816
8452	4666	-0.227888471211
528	84262	-0.147368885972
10981	5576	-0.248981674367
752	51474	0.169034962486
2130	8548	-0.453498029937
7337	5914	-0.285905216505
5205	55754	0.257859229637
9412	6500	0.10346352808
3638	3156	0.593000845977
57154	10188	-0.0213997704969
10921	54994	0.169262631852
5684	5702	0.564879196394
11313	351	-0.268532220526
3551	7161	0.186946351727
64854	8826	0.663041914242
3717	7316	-0.100669132356
4116	5209	-0.278877800706
5828	351	0.141052327563
8928	10589	0.618211496985
1000	3728	-0.217391968545
7316	115426	-0.119083864781
23468	9422	0.567370898911
6689	6741	-0.0903899517127
49856	93436	0.397042036507
8315	5604	-0.0162421465466
7415	79058	0.227768414713
27238	9785	0.154301291967
8480	7874	-0.149941143594
7415	2155	-0.309692661317
1453	4088	-0.0577178683698
4899	10691	-0.0512118102908
7532	673	0.598626522788
3320	23220	-0.172110532566
10645	351	-0.214533861504
29966	51765	0.385100538075
23291	3791	0.418578235207
55970	2782	0.0167141222881
5245	1298	0.0246961542901
91703	1326	0.211288161468
9531	169693	0.217841731082
5127	1459	0.0333996160417
79876	11345	0.129969781296
23512	22913	-0.7162859506
1191	5444	0.120494738397
7316	4208	0.112428219096
9146	23265	0.558415705698
340061	23516	0.290038792409
2067	2189	0.235180391802
5501	57562	-0.088889409324
672	832	-0.302731232142
6613	5903	-0.107450917387
10262	3187	-0.0725570150198
10534	9525	-0.607641574234
7321	27343	-0.376489393932
8270	5869	-0.348444472169
528	6470	-0.167278975981
6141	6160	0.845195779766
9638	9001	0.288482242518
10211	3396	0.557314643916
142	10038	0.15052896798
6128	3575	-0.504382106588
27230	6338	-0.119757895156
9759	55201	-0.122070011468
3956	50628	-0.188666304184
10013	53635	0.0350311583208
1956	3716	0.72594031258
23409	7316	0.200498564402
23049	9939	0.0246260007335
27185	79641	-0.237050892472
8065	10966	-0.175867827046
6376	1524	0.398150265552
8850	4088	0.354643382668
6118	90850	-0.0686234291166
10105	10469	0.452923477769
129685	3837	0.144534072374
51138	79173	0.022069657878
6772	3326	-0.0255208539537
7324	112401	-0.0492375571117
5201	6234	0.0520190438151
11321	8725	0.220775573987
56904	23028	0.202780293129
6696	23385	0.00949191727194
8554	6613	-0.419551839594
56916	10794	0.464269757766
9984	7402	-0.264389311264
6607	6633	0.233886021985
22858	7157	0.0691916418147
29937	6748	0.749204050781
79784	10398	0.206960003706
51343	1869	0.175116008903
7321	64750	0.269398066156
1742	53616	0.293202656717
409	3930	-0.182342303435
6118	10885	-0.245641452171
9513	27316	-0.359731403858
10019	2885	0.0804159594126
7726	51533	0.0387583300291
10401	22954	0.199377067715
10395	6281	0.0721849723058
56853	351	-0.0468872022836
4800	11244	0.309932045085
7272	11091	0.319594991224
4140	4137	-0.0485606220663
7360	2618	-0.164979934363
1387	2623	-0.103510177508
4103	140691	-0.0271842093211
6207	6229	0.871960528368
8453	345651	0.105703439129
2904	1741	-0.0533127036557
27352	5878	-0.225776396502
55723	7273	-0.0876930979174
2335	6387	0.365309198417
6612	3030	0.168348699634
7534	572	-0.240884747044
5371	8312	0.129951194705
10987	7186	0.278004466994
2289	23386	-0.100436862246
55290	22820	-0.168296755003
2768	2149	0.173831666116
3320	222235	-0.0225537297959
4609	5939	-0.116477335807
51510	7644	0.126922079168
2926	79590	0.21384874956
55914	92	0.241014048023
51053	3614	-0.118370511334
6886	2547	-0.143738175298
8452	217	-0.174390792808
22974	3161	0.915292919455
3065	7428	0.0670528463467
10772	10915	0.576688192376
2099	5976	-0.124801690614
367	56937	-0.0208353340311
55906	79036	-0.150258092872
27161	1373	0.0101258912446
10426	63931	-0.196964714566
10524	4683	-0.451969510128
599	5499	-0.408779208682
4093	29979	0.587746236218
2017	2033	-0.274323526895
332	3014	0.567763228829
27005	4134	-0.2136003602
23534	55705	0.689616160672
6776	375260	0.132864974261
328	6418	0.563240247405
2534	948	0.240527465603
8864	4193	0.185303238557
26003	10959	0.511122618817
7316	9179	0.060760783405
5300	11030	0.0148973194487
26260	140597	-0.178751285044
8661	11051	0.528601470082
3065	54880	0.318624351873
6117	22913	-0.457647981204
9657	11260	0.323905504597
10933	86	-0.0346849863138
29945	28960	0.130571725945
8554	55576	0.138741989747
8841	1457	-0.205991087778
80344	1642	0.233332355346
3326	87	-0.207189876395
8976	4690	0.490722388381
93973	54617	0.333272117486
23560	23405	0.117400401498
6119	2130	0.334539605453
8517	238	0.00926280596011
26286	929	-0.288061350242
1445	10146	-0.0609867955594
25	6714	0.354584823459
7341	54778	-0.446461190027
841	55081	0.0340332603071
7341	10199	0.156658205496
991	8483	-0.254136041942
675	6502	0.744110467744
4899	10376	0.182280851141
4722	4723	0.707656516466
10971	57578	-0.0393710793556
83983	3014	0.0983326085639
996	25906	-0.674559517317
7316	641298	-0.248222155374
1062	2175	0.644135331577
5705	5690	0.628375119104
2101	6714	-0.0246488641662
7188	958	0.489406730673
7341	9948	-0.104185160396
26986	6129	0.546116171271
8764	84942	0.379205157224
6790	8239	0.0660571504301
84101	64976	-0.402610381188
120892	7531	-0.480214915577
57819	51690	0.772673725699
4670	9129	0.365646990376
122553	100128327	0.1578867696
10987	26986	0.486668365976
3763	3765	0.00644605097036
8237	79921	0.39371258694
5997	84315	-0.015321993974
4234	5052	0.533732587255
10531	6182	-0.0155223813923
7533	572	0.0379006676881
7316	1947	0.216814183124
3621	7157	0.071245770185
23435	170506	-0.109662480164
3303	6427	0.0730736930328
23132	7341	-0.666443662804
9531	23498	0.280046156904
2064	2241	-0.162253962521
9960	7316	-0.357553375224
55646	6203	0.485938390178
6595	5901	-0.285545921684
4899	63908	0.306678690743
60673	2309	-0.372876328338
6262	6717	-0.231500651138
7014	57569	0.273048234135
7283	94239	0.0444035819825
648	9698	0.558175907094
1122	5868	0.367403308473
4773	6839	-0.481460394054
5606	9479	0.372356094987
84286	351	-0.167698624449
4899	4207	0.227185621421
51043	10514	0.33297353124
64324	2063	-0.614051075791
29116	7334	0.0740250964929
4087	80325	-0.323792730408
1969	1213	-0.143498927705
7316	79971	0.0536473883153
6640	3772	-0.177595833387
10537	728239	0.242322953402
6871	2648	-0.248816191003
10951	22850	0.196205435611
3476	8407	-0.121891813367
5501	63934	0.22897644718
1994	55892	-0.161464923003
2353	351	0.200436879132
5330	5608	-0.00796145800896
8780	4105	-0.100715019006
4869	24148	0.133896881061
1080	7316	-0.0117106912826
9099	1407	-0.106388678472
23200	55754	0.285912843707
5536	28969	0.0391076265095
7412	6135	-0.285330849414
7150	5542	-0.00864711933858
1994	389289	-0.0110252170091
7533	84612	-0.0968289136017
7392	6279	-0.178726376573
23168	11198	0.541521639586
6259	1824	0.093922661244
1153	4849	0.471191062933
51135	7316	0.0800046027086
25913	7866	-0.269429316276
4701	6169	0.746589618104
1994	5264	0.173954460829
6890	83755	-0.00625920988431
207	3551	0.00528151036558
10987	23403	0.214368672139
4899	4716	0.0954031670428
7514	5245	-0.543742386879
1994	80194	0.244957058945
9924	26986	0.133181831007
10919	126961	-0.0480509692751
10912	1915	0.00185719311442
7316	4967	-0.110845148864
26973	2288	0.102871548968
10155	5460	0.215349798783
8626	1616	-0.0619800361818
8452	63894	-0.0609712948429
8237	117178	0.244675945612
6457	6455	0.0444648900195
7316	53938	0.0147891081262
2648	7520	-0.325488280132
51741	144568	0.114941121941
84656	23028	-0.115396361622
408	23524	-0.0187848576659
4843	4869	-0.193980356475
2623	161882	0.144504772773
11335	1108	-0.0836482271501
408	10992	0.0277470260619
5295	2242	0.110832031381
9738	2821	-0.388758477446
29089	54708	-0.00207051272944
23678	351	0.209441139143
29128	1789	0.468167605582
7157	675	-0.0311128915098
2885	8689	-0.144128208968
7316	10666	-0.121058443673
11124	8266	0.504872030358
8899	6632	-0.390363260668
7316	1639	0.110249621657
3183	58155	-0.0619866337675
148581	10193	-0.0175012756705
5129	8668	-0.231141721209
7316	404217	0.272273696424
4899	1155	0.176126716543
6871	9584	0.198989757846
6871	3185	0.232195679603
10987	268	0.286635386934
10971	59	-0.349350145884
9531	84288	0.0171591448488
8204	56159	-0.0988718662266
4734	6189	-0.448645959486
6780	10971	0.360136034453
3852	7341	-0.101605205702
30011	11187	-0.430433657193
55294	90993	-0.233219899971
6613	29843	-0.183940182002
3676	2950	0.0245838208336
8239	9296	-0.676982147943
7415	9295	-0.100305702775
1994	81788	-0.0922313477127
3320	226	0.0853034270419
4763	4089	0.429298273976
26260	10575	0.269954119673
9276	89953	-0.218157519443
79139	267	-0.00653747997456
3066	8544	0.0419431736967
7412	10935	-0.0942786055817
7341	27332	-0.182398705925
5052	7337	-0.445747477074
3191	5339	-0.204509252441
6144	6124	0.54570498131
7295	3093	-0.0855500609545
1017	7317	0.0280840404153
10426	6147	-0.606576383201
22818	9675	-0.15532325189
472	10155	-0.625205584373
56911	1154	0.0350375493373
2	3952	0.197631946975
51010	23016	0.361856826091
26015	55914	0.191110945578
8841	7181	-0.0434957373399
10188	4058	0.231370176938
6801	85369	0.10580101347
4086	22858	0.363444499193
472	1031	-0.231487766717
10295	283742	-0.554521202036
8454	6157	-0.227535344168
79447	9070	-0.275996796244
26986	23020	0.0978685037742
6613	250	-0.0534336043041
9984	55596	0.0694373837529
86	2130	-0.124930824306
2335	3304	-0.0567521340986
9685	163	0.360569974086
10987	8365	0.256672222945
4792	8945	-0.215288200666
115752	23517	0.417477858076
7412	4627	0.435733766454
28988	5610	-0.627081410296
9416	9092	0.0747261441981
10657	4690	0.0672049232267
9861	5709	0.437249279262
6285	10397	-0.093863971956
6613	9923	-0.310282096961
7153	7155	0.402957903321
65265	5297	-0.00734449109383
8737	8517	-0.00782172149049
5708	5887	0.167807452696
6613	4141	-0.0982791088985
4306	10273	-0.525034109382
6364	7043	0.147105721559
2963	9150	0.102193822723
813	16	0.0667730479926
5594	1978	-0.4888210965
9694	10328	-0.141388490121
10985	6434	0.0455220262203
4056	241	0.0901711521202
10236	81490	-0.536990352901
1974	55697	-0.28466601787
1203	3157	0.226824213947
26986	9129	0.0538390421968
10521	5635	0.113313527703
3068	55210	0.589424606208
6613	80142	0.329373142789
648	7916	0.23680107905
8029	55022	0.163162892255
23243	9126	0.674133688645
26223	8454	0.262212035046
6636	100151683	0.182461248082
64757	525	-0.201483961537
2926	3028	0.114042359363
5496	55832	-0.482202639062
7965	27037	0.401785698862
6502	7832	0.103863377539
3184	6182	0.26034926776
9960	5313	-0.167900569089
